date,temperature,humidity,dew_point,door1,door2,motion1,motion2,plug,mac_address
2023-10-23 00:00:00,16.64343575418994,35.85759776536313,0.7232122905027931,0.0,0.0,1.810055865921787,0.0,0.0,W220_818FB4
2023-10-23 03:00:00,16.268575418994413,36.329776536312856,0.6062290502793294,0.0,0.0,1.0055865921787701,0.0,0.0,W220_818FB4
2023-10-23 06:00:00,16.965238981998763,34.929950341402865,0.6797175667287392,24.0,0.0,15.223463687150836,0.0,0.0,W220_818FB4
2023-10-23 09:00:00,25.794444444444434,22.755555555555564,2.9,124.0,0.0,82.0,0.0,0.0,W220_818FB4
2023-10-23 12:00:00,26.777777777777768,20.19722222222222,2.0083333333333315,41.0,0.0,123.0,0.0,0.0,W220_818FB4
2023-10-23 15:00:00,26.655555555555566,19.71111111111112,1.588888888888887,157.0,0.0,164.0,0.0,0.0,W220_818FB4
2023-10-23 18:00:00,23.650000000000002,21.316666666666666,0.18333333333333338,34.0,0.0,25.0,0.0,0.0,W220_818FB4
2023-10-23 21:00:00,21.71666666666667,22.772222222222215,-0.5083333333333334,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-24 00:00:00,21.133333333333315,23.261111111111116,-0.7027777777777778,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-24 03:00:00,20.641666666666648,23.388888888888882,-1.05,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-24 06:00:00,20.92222222222223,23.522222222222236,-0.7388888888888889,61.0,0.0,39.0,0.0,0.0,W220_818FB4
2023-10-24 09:00:00,25.622222222222216,23.111111111111114,2.96388888888889,111.0,0.0,112.0,0.0,0.0,W220_818FB4
2023-10-24 12:00:00,27.60277777777777,19.624999999999982,2.2805555555555537,65.0,0.0,93.0,0.0,0.0,W220_818FB4
2023-10-24 15:00:00,26.7138888888889,18.608333333333334,0.8361111111111107,5.0,0.0,108.0,0.0,0.0,W220_818FB4
2023-10-24 18:00:00,23.986111111111114,21.533333333333317,0.5999999999999999,34.0,0.0,20.0,0.0,0.0,W220_818FB4
2023-10-24 21:00:00,22.14166666666665,23.39444444444443,0.21666666666666648,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-25 00:00:00,21.486111111111114,24.1888888888889,0.13055555555555562,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-25 03:00:00,20.900000000000002,24.661111111111115,-0.09722222222222221,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-25 06:00:00,21.3138888888889,25.138888888888868,0.5138888888888884,70.0,0.0,61.0,0.0,0.0,W220_818FB4
2023-10-25 09:00:00,27.136111111111116,23.96111111111112,4.752777777777776,114.0,0.0,122.0,0.0,0.0,W220_818FB4
2023-10-25 12:00:00,28.0888888888889,21.211111111111116,3.8055555555555567,61.0,0.0,124.0,0.0,0.0,W220_818FB4
2023-10-25 15:00:00,27.116666666666664,20.308333333333334,2.3944444444444435,0.0,0.0,117.0,0.0,0.0,W220_818FB4
2023-10-25 18:00:00,24.238888888888898,22.263888888888886,1.2861111111111116,19.0,0.0,27.0,0.0,0.0,W220_818FB4
2023-10-25 21:00:00,22.972222222222218,23.38333333333335,0.9055555555555556,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-26 00:00:00,22.366666666666685,23.863888888888898,0.6916666666666668,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-26 03:00:00,21.833333333333332,24.175,0.4138888888888887,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-26 06:00:00,22.0611111111111,24.625,0.8472222222222214,72.0,0.0,51.0,0.0,0.0,W220_818FB4
2023-10-26 09:00:00,27.00555555555553,23.54722222222223,4.386111111111112,152.0,0.0,131.0,0.0,0.0,W220_818FB4
2023-10-26 12:00:00,28.1111111111111,21.44166666666668,3.99722222222222,35.0,0.0,104.0,0.0,0.0,W220_818FB4
2023-10-26 15:00:00,28.21944444444445,22.65555555555555,4.863888888888888,127.0,0.0,139.0,0.0,0.0,W220_818FB4
2023-10-26 18:00:00,25.902777777777768,24.213888888888885,3.8694444444444436,16.0,0.0,17.0,0.0,0.0,W220_818FB4
2023-10-26 21:00:00,24.025000000000002,25.566666666666666,3.0527777777777767,2.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-27 00:00:00,23.07222222222222,26.027777777777782,2.508333333333335,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-27 03:00:00,22.372222222222216,25.988888888888898,1.87222222222222,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-27 06:00:00,22.533333333333317,26.03888888888888,2.0416666666666647,78.0,0.0,49.0,0.0,0.0,W220_818FB4
2023-10-27 09:00:00,27.04722222222223,22.95555555555555,4.03888888888889,126.0,0.0,133.0,0.0,0.0,W220_818FB4
2023-10-27 12:00:00,27.28888888888888,20.62023809523812,2.753174603174603,66.0,0.0,72.0,0.0,0.0,W220_818FB4
2023-10-27 15:00:00,26.78055555555555,21.833333333333332,3.1305555555555533,101.0,0.0,108.0,0.0,0.0,W220_818FB4
2023-10-27 18:00:00,24.877777777777798,22.40833333333333,1.919444444444445,11.0,0.0,24.0,0.0,0.0,W220_818FB4
2023-10-27 21:00:00,23.527777777777768,23.055555555555554,1.1777777777777783,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-28 00:00:00,22.711111111111133,23.26944444444445,0.6333333333333334,0.0,0.0,0.0,0.0,0.0,W220_818FB4
